Cust_id,campaign,pdays,previous,poutcome
ABC16709,1,-1,0,unknown
ABC16710,1,-1,0,unknown
ABC16711,3,-1,0,unknown
ABC16712,1,-1,0,unknown
ABC16713,1,-1,0,unknown
ABC16714,2,-1,0,unknown
ABC16715,2,-1,0,unknown
ABC16716,4,-1,0,unknown
ABC16717,2,-1,0,unknown
ABC16718,1,-1,0,unknown
ABC16719,2,-1,0,unknown
ABC16720,2,-1,0,unknown
ABC16721,2,-1,0,unknown
ABC16722,2,-1,0,unknown
ABC16723,2,-1,0,unknown
ABC16724,2,-1,0,unknown
ABC16725,1,-1,0,unknown
ABC16726,2,-1,0,unknown
ABC16727,12,-1,0,unknown
ABC16728,2,-1,0,unknown
ABC16729,8,-1,0,unknown
ABC16730,1,-1,0,unknown
ABC16731,2,-1,0,unknown
ABC16732,1,-1,0,unknown
ABC16733,1,-1,0,unknown
ABC16734,1,-1,0,unknown
ABC16735,5,-1,0,unknown
ABC16736,4,-1,0,unknown
ABC16737,1,-1,0,unknown
ABC16738,2,-1,0,unknown
ABC16739,1,-1,0,unknown
ABC16740,3,-1,0,unknown
ABC16741,5,-1,0,unknown
ABC16742,2,-1,0,unknown
ABC16743,4,-1,0,unknown
ABC16744,2,-1,0,unknown
ABC16745,1,-1,0,unknown
ABC16746,4,-1,0,unknown
ABC16747,2,-1,0,unknown
ABC16748,1,-1,0,unknown
ABC16749,2,-1,0,unknown
ABC16750,3,-1,0,unknown
ABC16751,1,-1,0,unknown
ABC16752,2,-1,0,unknown
ABC16753,3,-1,0,unknown
ABC16754,2,-1,0,unknown
ABC16755,1,-1,0,unknown
ABC16756,3,-1,0,unknown
ABC16757,1,-1,0,unknown
ABC16758,3,-1,0,unknown
ABC16759,1,-1,0,unknown
ABC16760,1,-1,0,unknown
ABC16761,2,-1,0,unknown
ABC16762,1,-1,0,unknown
ABC16763,2,-1,0,unknown
ABC16764,2,-1,0,unknown
ABC16765,2,-1,0,unknown
ABC16766,3,-1,0,unknown
ABC16767,1,-1,0,unknown
ABC16768,9,-1,0,unknown
ABC16769,2,-1,0,unknown
ABC16770,11,-1,0,unknown
ABC16771,1,-1,0,unknown
ABC16772,6,-1,0,unknown
ABC16773,14,-1,0,unknown
ABC16774,1,-1,0,unknown
ABC16775,1,-1,0,unknown
ABC16776,1,-1,0,unknown
ABC16777,1,-1,0,unknown
ABC16778,1,-1,0,unknown
ABC16779,1,-1,0,unknown
ABC16780,1,-1,0,unknown
ABC16781,6,-1,0,unknown
ABC16782,1,-1,0,unknown
ABC16783,5,-1,0,unknown
ABC16784,5,-1,0,unknown
ABC16785,6,-1,0,unknown
ABC16786,3,-1,0,unknown
ABC16787,1,-1,0,unknown
ABC16788,1,-1,0,unknown
ABC16789,10,-1,0,unknown
ABC16790,2,-1,0,unknown
ABC16791,3,-1,0,unknown
ABC16792,2,-1,0,unknown
ABC16793,4,-1,0,unknown
ABC16794,2,-1,0,unknown
ABC16795,3,-1,0,unknown
ABC16796,5,-1,0,unknown
ABC16797,4,-1,0,unknown
ABC16798,3,-1,0,unknown
ABC16799,3,-1,0,unknown
ABC16800,11,-1,0,unknown
ABC16801,2,-1,0,unknown
ABC16802,2,-1,0,unknown
ABC16803,6,-1,0,unknown
ABC16804,6,-1,0,unknown
ABC16805,2,-1,0,unknown
ABC16806,2,-1,0,unknown
ABC16807,2,-1,0,unknown
ABC16808,2,-1,0,unknown
ABC16809,5,-1,0,unknown
ABC16810,2,-1,0,unknown
ABC16811,6,-1,0,unknown
ABC16812,2,-1,0,unknown
ABC16813,3,-1,0,unknown
ABC16814,2,-1,0,unknown
ABC16815,3,-1,0,unknown
ABC16816,5,-1,0,unknown
ABC16817,4,-1,0,unknown
ABC16818,2,-1,0,unknown
ABC16819,3,-1,0,unknown
ABC16820,5,-1,0,unknown
ABC16821,5,-1,0,unknown
ABC16822,3,-1,0,unknown
ABC16823,2,-1,0,unknown
ABC16824,6,-1,0,unknown
ABC16825,3,-1,0,unknown
ABC16826,3,-1,0,unknown
ABC16827,4,-1,0,unknown
ABC16828,7,-1,0,unknown
ABC16829,3,-1,0,unknown
ABC16830,2,-1,0,unknown
ABC16831,19,-1,0,unknown
ABC16832,2,-1,0,unknown
ABC16833,4,-1,0,unknown
ABC16834,2,-1,0,unknown
ABC16835,4,-1,0,unknown
ABC16836,3,-1,0,unknown
ABC16837,2,-1,0,unknown
ABC16838,2,-1,0,unknown
ABC16839,2,-1,0,unknown
ABC16840,16,-1,0,unknown
ABC16841,2,-1,0,unknown
ABC16842,9,-1,0,unknown
ABC16843,6,-1,0,unknown
ABC16844,3,-1,0,unknown
ABC16845,2,-1,0,unknown
ABC16846,6,-1,0,unknown
ABC16847,3,-1,0,unknown
ABC16848,12,-1,0,unknown
ABC16849,6,-1,0,unknown
ABC16850,6,-1,0,unknown
ABC16851,3,-1,0,unknown
ABC16852,5,-1,0,unknown
ABC16853,2,-1,0,unknown
ABC16854,2,-1,0,unknown
ABC16855,3,-1,0,unknown
ABC16856,2,-1,0,unknown
ABC16857,2,-1,0,unknown
ABC16858,2,-1,0,unknown
ABC16859,2,-1,0,unknown
ABC16860,7,-1,0,unknown
ABC16861,10,-1,0,unknown
ABC16862,2,-1,0,unknown
ABC16863,2,-1,0,unknown
ABC16864,9,-1,0,unknown
ABC16865,2,-1,0,unknown
ABC16866,12,-1,0,unknown
ABC16867,2,-1,0,unknown
ABC16868,4,-1,0,unknown
ABC16869,2,-1,0,unknown
ABC16870,4,-1,0,unknown
ABC16871,2,-1,0,unknown
ABC16872,2,-1,0,unknown
ABC16873,7,-1,0,unknown
ABC16874,3,-1,0,unknown
ABC16875,2,-1,0,unknown
ABC16876,2,-1,0,unknown
ABC16877,2,-1,0,unknown
ABC16878,10,-1,0,unknown
ABC16879,3,-1,0,unknown
ABC16880,5,-1,0,unknown
ABC16881,1,-1,0,unknown
ABC16882,2,-1,0,unknown
ABC16883,2,-1,0,unknown
ABC16884,2,-1,0,unknown
ABC16885,1,-1,0,unknown
ABC16886,5,-1,0,unknown
ABC16887,1,-1,0,unknown
ABC16888,2,-1,0,unknown
ABC16889,2,-1,0,unknown
ABC16890,1,-1,0,unknown
ABC16891,1,-1,0,unknown
ABC16892,1,-1,0,unknown
ABC16893,5,-1,0,unknown
ABC16894,8,-1,0,unknown
ABC16895,1,-1,0,unknown
ABC16896,1,-1,0,unknown
ABC16897,1,-1,0,unknown
ABC16898,1,-1,0,unknown
ABC16899,1,-1,0,unknown
ABC16900,1,-1,0,unknown
ABC16901,1,-1,0,unknown
ABC16902,1,-1,0,unknown
ABC16903,11,-1,0,unknown
ABC16904,1,-1,0,unknown
ABC16905,1,-1,0,unknown
ABC16906,1,-1,0,unknown
ABC16907,5,-1,0,unknown
ABC16908,1,-1,0,unknown
ABC16909,1,-1,0,unknown
ABC16910,1,-1,0,unknown
ABC16911,1,-1,0,unknown
ABC16912,2,-1,0,unknown
ABC16913,1,-1,0,unknown
ABC16914,2,-1,0,unknown
ABC16915,1,-1,0,unknown
ABC16916,1,-1,0,unknown
ABC16917,1,-1,0,unknown
ABC16918,1,-1,0,unknown
ABC16919,1,-1,0,unknown
ABC16920,2,-1,0,unknown
ABC16921,1,-1,0,unknown
ABC16922,1,-1,0,unknown
ABC16923,16,-1,0,unknown
ABC16924,1,-1,0,unknown
ABC16925,5,-1,0,unknown
ABC16926,1,-1,0,unknown
ABC16927,3,-1,0,unknown
ABC16928,1,-1,0,unknown
ABC16929,1,-1,0,unknown
ABC16930,2,-1,0,unknown
ABC16931,2,-1,0,unknown
ABC16932,4,-1,0,unknown
ABC16933,2,-1,0,unknown
ABC16934,1,-1,0,unknown
ABC16935,2,-1,0,unknown
ABC16936,2,-1,0,unknown
ABC16937,1,-1,0,unknown
ABC16938,1,-1,0,unknown
ABC16939,2,-1,0,unknown
ABC16940,1,-1,0,unknown
ABC16941,1,-1,0,unknown
ABC16942,1,-1,0,unknown
ABC16943,1,-1,0,unknown
ABC16944,1,-1,0,unknown
ABC16945,1,-1,0,unknown
ABC16946,1,-1,0,unknown
ABC16947,1,-1,0,unknown
ABC16948,3,-1,0,unknown
ABC16949,1,-1,0,unknown
ABC16950,5,-1,0,unknown
ABC16951,3,-1,0,unknown
ABC16952,15,-1,0,unknown
ABC16953,1,-1,0,unknown
ABC16954,2,-1,0,unknown
ABC16955,1,-1,0,unknown
ABC16956,1,-1,0,unknown
ABC16957,2,-1,0,unknown
ABC16958,1,-1,0,unknown
ABC16959,7,-1,0,unknown
ABC16960,1,-1,0,unknown
ABC16961,4,-1,0,unknown
ABC16962,2,-1,0,unknown
ABC16963,1,-1,0,unknown
ABC16964,1,-1,0,unknown
ABC16965,2,-1,0,unknown
ABC16966,1,-1,0,unknown
ABC16967,2,-1,0,unknown
ABC16968,1,-1,0,unknown
ABC16969,1,-1,0,unknown
ABC16970,1,-1,0,unknown
ABC16971,2,-1,0,unknown
ABC16972,1,-1,0,unknown
ABC16973,1,-1,0,unknown
ABC16974,1,-1,0,unknown
ABC16975,2,-1,0,unknown
ABC16976,1,-1,0,unknown
ABC16977,2,-1,0,unknown
ABC16978,1,-1,0,unknown
ABC16979,8,-1,0,unknown
ABC16980,5,-1,0,unknown
ABC16981,2,-1,0,unknown
ABC16982,3,-1,0,unknown
ABC16983,2,-1,0,unknown
ABC16984,1,-1,0,unknown
ABC16985,2,-1,0,unknown
ABC16986,4,-1,0,unknown
ABC16987,2,-1,0,unknown
ABC16988,2,-1,0,unknown
ABC16989,2,-1,0,unknown
ABC16990,3,-1,0,unknown
ABC16991,1,-1,0,unknown
ABC16992,1,-1,0,unknown
ABC16993,1,-1,0,unknown
ABC16994,1,-1,0,unknown
ABC16995,2,-1,0,unknown
ABC16996,1,-1,0,unknown
ABC16997,8,-1,0,unknown
ABC16998,1,-1,0,unknown
ABC16999,2,-1,0,unknown
ABC17000,5,-1,0,unknown
ABC17001,5,-1,0,unknown
ABC17002,2,-1,0,unknown
ABC17003,2,-1,0,unknown
ABC17004,5,-1,0,unknown
ABC17005,2,-1,0,unknown
ABC17006,1,-1,0,unknown
ABC17007,1,-1,0,unknown
ABC17008,2,-1,0,unknown
ABC17009,4,-1,0,unknown
ABC17010,1,-1,0,unknown
ABC17011,3,-1,0,unknown
ABC17012,2,-1,0,unknown
ABC17013,6,-1,0,unknown
ABC17014,1,-1,0,unknown
ABC17015,1,-1,0,unknown
ABC17016,1,-1,0,unknown
ABC17017,3,-1,0,unknown
ABC17018,1,-1,0,unknown
ABC17019,1,-1,0,unknown
ABC17020,2,-1,0,unknown
ABC17021,2,-1,0,unknown
ABC17022,1,-1,0,unknown
ABC17023,2,-1,0,unknown
ABC17024,1,-1,0,unknown
ABC17025,1,-1,0,unknown
ABC17026,5,-1,0,unknown
ABC17027,2,-1,0,unknown
ABC17028,5,-1,0,unknown
ABC17029,13,-1,0,unknown
ABC17030,3,-1,0,unknown
ABC17031,2,-1,0,unknown
ABC17032,1,-1,0,unknown
ABC17033,1,-1,0,unknown
ABC17034,1,-1,0,unknown
ABC17035,1,-1,0,unknown
ABC17036,2,-1,0,unknown
ABC17037,3,-1,0,unknown
ABC17038,12,-1,0,unknown
ABC17039,3,-1,0,unknown
ABC17040,2,-1,0,unknown
ABC17041,1,-1,0,unknown
ABC17042,1,-1,0,unknown
ABC17043,1,-1,0,unknown
ABC17044,7,-1,0,unknown
ABC17045,1,-1,0,unknown
ABC17046,1,-1,0,unknown
ABC17047,2,-1,0,unknown
ABC17048,2,-1,0,unknown
ABC17049,4,-1,0,unknown
ABC17050,3,-1,0,unknown
ABC17051,5,-1,0,unknown
ABC17052,4,-1,0,unknown
ABC17053,9,-1,0,unknown
ABC17054,3,-1,0,unknown
ABC17055,2,-1,0,unknown
ABC17056,2,-1,0,unknown
ABC17057,3,-1,0,unknown
ABC17058,1,-1,0,unknown
ABC17059,13,-1,0,unknown
ABC17060,2,-1,0,unknown
ABC17061,8,-1,0,unknown
ABC17062,2,-1,0,unknown
ABC17063,1,-1,0,unknown
ABC17064,6,-1,0,unknown
ABC17065,1,-1,0,unknown
ABC17066,1,-1,0,unknown
ABC17067,6,-1,0,unknown
ABC17068,2,-1,0,unknown
ABC17069,1,-1,0,unknown
ABC17070,1,-1,0,unknown
ABC17071,1,-1,0,unknown
ABC17072,1,-1,0,unknown
ABC17073,30,-1,0,unknown
ABC17074,1,-1,0,unknown
ABC17075,7,-1,0,unknown
ABC17076,15,-1,0,unknown
ABC17077,2,-1,0,unknown
ABC17078,3,-1,0,unknown
ABC17079,3,-1,0,unknown
ABC17080,2,-1,0,unknown
ABC17081,3,-1,0,unknown
ABC17082,4,-1,0,unknown
ABC17083,2,-1,0,unknown
ABC17084,8,-1,0,unknown
ABC17085,8,-1,0,unknown
ABC17086,3,-1,0,unknown
ABC17087,5,-1,0,unknown
ABC17088,3,-1,0,unknown
ABC17089,2,-1,0,unknown
ABC17090,4,-1,0,unknown
ABC17091,1,-1,0,unknown
ABC17092,1,-1,0,unknown
ABC17093,4,-1,0,unknown
ABC17094,10,-1,0,unknown
ABC17095,3,-1,0,unknown
ABC17096,3,-1,0,unknown
ABC17097,2,-1,0,unknown
ABC17098,3,-1,0,unknown
ABC17099,2,-1,0,unknown
ABC17100,3,-1,0,unknown
ABC17101,4,-1,0,unknown
ABC17102,4,-1,0,unknown
ABC17103,11,-1,0,unknown
ABC17104,7,-1,0,unknown
ABC17105,17,-1,0,unknown
ABC17106,3,-1,0,unknown
ABC17107,3,-1,0,unknown
ABC17108,3,-1,0,unknown
ABC17109,4,-1,0,unknown
ABC17110,2,-1,0,unknown
ABC17111,4,-1,0,unknown
ABC17112,4,-1,0,unknown
ABC17113,3,-1,0,unknown
ABC17114,4,-1,0,unknown
ABC17115,3,-1,0,unknown
ABC17116,4,-1,0,unknown
ABC17117,7,-1,0,unknown
ABC17118,5,-1,0,unknown
ABC17119,6,-1,0,unknown
ABC17120,4,-1,0,unknown
ABC17121,3,-1,0,unknown
ABC17122,2,-1,0,unknown
ABC17123,4,-1,0,unknown
ABC17124,2,-1,0,unknown
ABC17125,5,-1,0,unknown
ABC17126,12,-1,0,unknown
ABC17127,5,-1,0,unknown
ABC17128,6,-1,0,unknown
ABC17129,14,-1,0,unknown
ABC17130,3,-1,0,unknown
ABC17131,9,-1,0,unknown
ABC17132,4,-1,0,unknown
ABC17133,5,-1,0,unknown
ABC17134,4,-1,0,unknown
ABC17135,8,-1,0,unknown
ABC17136,16,-1,0,unknown
ABC17137,3,-1,0,unknown
ABC17138,3,-1,0,unknown
ABC17139,9,-1,0,unknown
ABC17140,2,-1,0,unknown
ABC17141,16,-1,0,unknown
ABC17142,10,-1,0,unknown
ABC17143,6,-1,0,unknown
ABC17144,4,-1,0,unknown
ABC17145,3,-1,0,unknown
ABC17146,3,-1,0,unknown
ABC17147,7,-1,0,unknown
ABC17148,3,-1,0,unknown
ABC17149,3,-1,0,unknown
ABC17150,13,-1,0,unknown
ABC17151,4,-1,0,unknown
ABC17152,6,-1,0,unknown
ABC17153,4,-1,0,unknown
ABC17154,3,-1,0,unknown
ABC17155,5,-1,0,unknown
ABC17156,18,-1,0,unknown
ABC17157,7,-1,0,unknown
ABC17158,3,-1,0,unknown
ABC17159,31,-1,0,unknown
ABC17160,6,-1,0,unknown
ABC17161,3,-1,0,unknown
ABC17162,9,-1,0,unknown
ABC17163,4,-1,0,unknown
ABC17164,11,-1,0,unknown
ABC17165,18,-1,0,unknown
ABC17166,4,-1,0,unknown
ABC17167,3,-1,0,unknown
ABC17168,3,-1,0,unknown
ABC17169,8,-1,0,unknown
ABC17170,3,-1,0,unknown
ABC17171,3,-1,0,unknown
ABC17172,8,-1,0,unknown
ABC17173,4,-1,0,unknown
ABC17174,4,-1,0,unknown
ABC17175,8,-1,0,unknown
ABC17176,4,-1,0,unknown
ABC17177,5,-1,0,unknown
ABC17178,9,-1,0,unknown
ABC17179,4,-1,0,unknown
ABC17180,3,-1,0,unknown
ABC17181,4,-1,0,unknown
ABC17182,5,-1,0,unknown
ABC17183,7,-1,0,unknown
ABC17184,4,-1,0,unknown
ABC17185,11,-1,0,unknown
ABC17186,12,-1,0,unknown
ABC17187,21,-1,0,unknown
ABC17188,4,-1,0,unknown
ABC17189,3,-1,0,unknown
ABC17190,3,-1,0,unknown
ABC17191,6,-1,0,unknown
ABC17192,3,-1,0,unknown
ABC17193,3,-1,0,unknown
ABC17194,8,-1,0,unknown
ABC17195,3,-1,0,unknown
ABC17196,4,-1,0,unknown
ABC17197,4,-1,0,unknown
ABC17198,3,-1,0,unknown
ABC17199,3,-1,0,unknown
ABC17200,3,-1,0,unknown
ABC17201,5,-1,0,unknown
ABC17202,3,-1,0,unknown
ABC17203,3,-1,0,unknown
ABC17204,7,-1,0,unknown
ABC17205,2,-1,0,unknown
ABC17206,2,-1,0,unknown
ABC17207,2,-1,0,unknown
ABC17208,2,-1,0,unknown
ABC17209,3,-1,0,unknown
ABC17210,3,-1,0,unknown
ABC17211,3,-1,0,unknown
ABC17212,2,-1,0,unknown
ABC17213,3,-1,0,unknown
ABC17214,3,-1,0,unknown
ABC17215,3,-1,0,unknown
ABC17216,3,-1,0,unknown
ABC17217,3,-1,0,unknown
ABC17218,8,-1,0,unknown
ABC17219,2,-1,0,unknown
ABC17220,3,-1,0,unknown
ABC17221,3,-1,0,unknown
ABC17222,3,-1,0,unknown
ABC17223,3,-1,0,unknown
ABC17224,3,-1,0,unknown
ABC17225,3,-1,0,unknown
ABC17226,7,-1,0,unknown
ABC17227,2,-1,0,unknown
ABC17228,2,-1,0,unknown
ABC17229,7,-1,0,unknown
ABC17230,2,-1,0,unknown
ABC17231,2,-1,0,unknown
ABC17232,2,-1,0,unknown
ABC17233,2,-1,0,unknown
ABC17234,5,-1,0,unknown
ABC17235,7,-1,0,unknown
ABC17236,5,-1,0,unknown
ABC17237,8,-1,0,unknown
ABC17238,2,-1,0,unknown
ABC17239,3,-1,0,unknown
ABC17240,5,-1,0,unknown
ABC17241,3,-1,0,unknown
ABC17242,5,-1,0,unknown
ABC17243,2,-1,0,unknown
ABC17244,5,-1,0,unknown
ABC17245,2,-1,0,unknown
ABC17246,3,-1,0,unknown
ABC17247,2,-1,0,unknown
ABC17248,2,-1,0,unknown
ABC17249,2,-1,0,unknown
ABC17250,2,-1,0,unknown
ABC17251,5,-1,0,unknown
ABC17252,9,-1,0,unknown
ABC17253,2,-1,0,unknown
ABC17254,4,-1,0,unknown
ABC17255,2,-1,0,unknown
ABC17256,2,-1,0,unknown
ABC17257,2,-1,0,unknown
ABC17258,2,-1,0,unknown
ABC17259,2,-1,0,unknown
ABC17260,3,-1,0,unknown
ABC17261,2,-1,0,unknown
ABC17262,5,-1,0,unknown
ABC17263,2,-1,0,unknown
ABC17264,4,-1,0,unknown
ABC17265,2,-1,0,unknown
ABC17266,3,-1,0,unknown
ABC17267,14,-1,0,unknown
ABC17268,3,-1,0,unknown
ABC17269,2,-1,0,unknown
ABC17270,2,-1,0,unknown
ABC17271,8,-1,0,unknown
ABC17272,2,-1,0,unknown
ABC17273,7,-1,0,unknown
ABC17274,2,-1,0,unknown
ABC17275,2,-1,0,unknown
ABC17276,16,-1,0,unknown
ABC17277,2,-1,0,unknown
ABC17278,5,-1,0,unknown
ABC17279,5,-1,0,unknown
ABC17280,2,-1,0,unknown
ABC17281,2,-1,0,unknown
ABC17282,6,-1,0,unknown
ABC17283,4,-1,0,unknown
ABC17284,2,-1,0,unknown
ABC17285,2,-1,0,unknown
ABC17286,10,-1,0,unknown
ABC17287,3,-1,0,unknown
ABC17288,3,-1,0,unknown
ABC17289,2,-1,0,unknown
ABC17290,2,-1,0,unknown
ABC17291,6,-1,0,unknown
ABC17292,2,-1,0,unknown
ABC17293,4,-1,0,unknown
ABC17294,4,-1,0,unknown
ABC17295,4,-1,0,unknown
ABC17296,2,-1,0,unknown
ABC17297,10,-1,0,unknown
ABC17298,2,-1,0,unknown
ABC17299,2,-1,0,unknown
ABC17300,2,-1,0,unknown
ABC17301,5,-1,0,unknown
ABC17302,2,-1,0,unknown
ABC17303,2,-1,0,unknown
ABC17304,5,-1,0,unknown
ABC17305,2,-1,0,unknown
ABC17306,3,-1,0,unknown
ABC17307,2,-1,0,unknown
ABC17308,2,-1,0,unknown
ABC17309,2,-1,0,unknown
ABC17310,4,-1,0,unknown
ABC17311,3,-1,0,unknown
ABC17312,3,-1,0,unknown
ABC17313,3,-1,0,unknown
ABC17314,7,-1,0,unknown
ABC17315,5,-1,0,unknown
ABC17316,7,-1,0,unknown
ABC17317,4,-1,0,unknown
ABC17318,7,-1,0,unknown
ABC17319,2,-1,0,unknown
ABC17320,5,-1,0,unknown
ABC17321,8,-1,0,unknown
ABC17322,6,-1,0,unknown
ABC17323,7,-1,0,unknown
ABC17324,5,-1,0,unknown
ABC17325,5,-1,0,unknown
ABC17326,19,-1,0,unknown
ABC17327,4,-1,0,unknown
ABC17328,2,-1,0,unknown
ABC17329,4,-1,0,unknown
ABC17330,2,-1,0,unknown
ABC17331,20,-1,0,unknown
ABC17332,2,-1,0,unknown
ABC17333,4,-1,0,unknown
ABC17334,5,-1,0,unknown
ABC17335,2,-1,0,unknown
ABC17336,5,-1,0,unknown
ABC17337,10,-1,0,unknown
ABC17338,2,-1,0,unknown
ABC17339,6,-1,0,unknown
ABC17340,3,-1,0,unknown
ABC17341,4,-1,0,unknown
ABC17342,4,-1,0,unknown
ABC17343,5,-1,0,unknown
ABC17344,5,-1,0,unknown
ABC17345,3,-1,0,unknown
ABC17346,3,-1,0,unknown
ABC17347,7,-1,0,unknown
ABC17348,8,-1,0,unknown
ABC17349,11,-1,0,unknown
ABC17350,6,-1,0,unknown
ABC17351,6,-1,0,unknown
ABC17352,4,-1,0,unknown
ABC17353,12,-1,0,unknown
ABC17354,2,-1,0,unknown
ABC17355,31,-1,0,unknown
ABC17356,3,-1,0,unknown
ABC17357,3,-1,0,unknown
ABC17358,6,-1,0,unknown
ABC17359,2,-1,0,unknown
ABC17360,3,-1,0,unknown
ABC17361,3,-1,0,unknown
ABC17362,6,-1,0,unknown
ABC17363,7,-1,0,unknown
ABC17364,3,-1,0,unknown
ABC17365,3,-1,0,unknown
ABC17366,10,-1,0,unknown
ABC17367,5,-1,0,unknown
ABC17368,4,-1,0,unknown
ABC17369,4,-1,0,unknown
ABC17370,3,-1,0,unknown
ABC17371,4,-1,0,unknown
ABC17372,3,-1,0,unknown
ABC17373,3,-1,0,unknown
ABC17374,8,-1,0,unknown
ABC17375,2,-1,0,unknown
ABC17376,9,-1,0,unknown
ABC17377,3,-1,0,unknown
ABC17378,2,-1,0,unknown
ABC17379,3,-1,0,unknown
ABC17380,5,-1,0,unknown
ABC17381,2,-1,0,unknown
ABC17382,2,-1,0,unknown
ABC17383,7,-1,0,unknown
ABC17384,8,-1,0,unknown
ABC17385,4,-1,0,unknown
ABC17386,15,-1,0,unknown
ABC17387,5,-1,0,unknown
ABC17388,3,-1,0,unknown
ABC17389,4,-1,0,unknown
ABC17390,3,-1,0,unknown
ABC17391,2,-1,0,unknown
ABC17392,11,-1,0,unknown
ABC17393,7,-1,0,unknown
ABC17394,3,-1,0,unknown
ABC17395,5,-1,0,unknown
ABC17396,8,-1,0,unknown
ABC17397,3,-1,0,unknown
ABC17398,2,-1,0,unknown
ABC17399,4,-1,0,unknown
ABC17400,3,-1,0,unknown
ABC17401,3,-1,0,unknown
ABC17402,11,-1,0,unknown
ABC17403,7,-1,0,unknown
ABC17404,3,-1,0,unknown
ABC17405,4,-1,0,unknown
ABC17406,19,-1,0,unknown
ABC17407,2,-1,0,unknown
ABC17408,4,-1,0,unknown
ABC17409,4,-1,0,unknown
ABC17410,2,-1,0,unknown
ABC17411,4,-1,0,unknown
ABC17412,5,-1,0,unknown
ABC17413,11,-1,0,unknown
ABC17414,4,-1,0,unknown
ABC17415,3,-1,0,unknown
ABC17416,2,-1,0,unknown
ABC17417,3,-1,0,unknown
ABC17418,12,-1,0,unknown
ABC17419,4,-1,0,unknown
ABC17420,2,-1,0,unknown
ABC17421,5,-1,0,unknown
ABC17422,4,-1,0,unknown
ABC17423,2,-1,0,unknown
ABC17424,6,-1,0,unknown
ABC17425,2,-1,0,unknown
ABC17426,6,-1,0,unknown
ABC17427,11,-1,0,unknown
ABC17428,3,-1,0,unknown
ABC17429,3,-1,0,unknown
ABC17430,4,-1,0,unknown
ABC17431,3,-1,0,unknown
ABC17432,2,-1,0,unknown
ABC17433,7,-1,0,unknown
ABC17434,5,-1,0,unknown
ABC17435,6,-1,0,unknown
ABC17436,16,-1,0,unknown
ABC17437,6,-1,0,unknown
ABC17438,3,-1,0,unknown
ABC17439,4,-1,0,unknown
ABC17440,2,-1,0,unknown
ABC17441,5,-1,0,unknown
ABC17442,4,-1,0,unknown
ABC17443,6,-1,0,unknown
ABC17444,12,-1,0,unknown
ABC17445,3,-1,0,unknown
ABC17446,12,-1,0,unknown
ABC17447,12,-1,0,unknown
ABC17448,3,-1,0,unknown
ABC17449,7,-1,0,unknown
ABC17450,2,-1,0,unknown
ABC17451,14,-1,0,unknown
ABC17452,3,-1,0,unknown
ABC17453,3,-1,0,unknown
ABC17454,3,-1,0,unknown
ABC17455,6,-1,0,unknown
ABC17456,4,-1,0,unknown
ABC17457,8,-1,0,unknown
ABC17458,8,-1,0,unknown
ABC17459,18,-1,0,unknown
ABC17460,3,-1,0,unknown
ABC17461,6,-1,0,unknown
ABC17462,2,-1,0,unknown
ABC17463,4,-1,0,unknown
ABC17464,15,-1,0,unknown
ABC17465,9,-1,0,unknown
ABC17466,3,-1,0,unknown
ABC17467,7,-1,0,unknown
ABC17468,3,-1,0,unknown
ABC17469,4,-1,0,unknown
ABC17470,9,-1,0,unknown
ABC17471,13,-1,0,unknown
ABC17472,4,-1,0,unknown
ABC17473,6,-1,0,unknown
ABC17474,17,-1,0,unknown
ABC17475,4,-1,0,unknown
ABC17476,3,-1,0,unknown
ABC17477,16,-1,0,unknown
ABC17478,4,-1,0,unknown
ABC17479,6,-1,0,unknown
ABC17480,4,-1,0,unknown
ABC17481,7,-1,0,unknown
ABC17482,2,-1,0,unknown
ABC17483,7,-1,0,unknown
ABC17484,4,-1,0,unknown
ABC17485,2,-1,0,unknown
ABC17486,6,-1,0,unknown
ABC17487,6,-1,0,unknown
ABC17488,3,-1,0,unknown
ABC17489,5,-1,0,unknown
ABC17490,12,-1,0,unknown
ABC17491,10,-1,0,unknown
ABC17492,11,-1,0,unknown
ABC17493,17,-1,0,unknown
ABC17494,6,-1,0,unknown
ABC17495,4,-1,0,unknown
ABC17496,12,-1,0,unknown
ABC17497,3,-1,0,unknown
ABC17498,8,-1,0,unknown
ABC17499,8,-1,0,unknown
ABC17500,3,-1,0,unknown
ABC17501,2,-1,0,unknown
ABC17502,12,-1,0,unknown
ABC17503,17,-1,0,unknown
ABC17504,10,-1,0,unknown
ABC17505,4,-1,0,unknown
ABC17506,3,-1,0,unknown
ABC17507,6,-1,0,unknown
ABC17508,16,-1,0,unknown
ABC17509,17,-1,0,unknown
ABC17510,6,-1,0,unknown
ABC17511,8,-1,0,unknown
ABC17512,4,-1,0,unknown
ABC17513,7,-1,0,unknown
ABC17514,12,-1,0,unknown
ABC17515,7,-1,0,unknown
ABC17516,9,-1,0,unknown
ABC17517,5,-1,0,unknown
ABC17518,7,-1,0,unknown
ABC17519,8,-1,0,unknown
ABC17520,3,-1,0,unknown
ABC17521,21,-1,0,unknown
ABC17522,8,-1,0,unknown
ABC17523,23,-1,0,unknown
ABC17524,4,-1,0,unknown
ABC17525,2,-1,0,unknown
ABC17526,2,-1,0,unknown
ABC17527,7,-1,0,unknown
ABC17528,5,-1,0,unknown
ABC17529,2,-1,0,unknown
ABC17530,8,-1,0,unknown
