Cust_id,contact,day,month,year,duration
ABC33908,broker,30,apr,2009,871
ABC33909,broker,30,apr,2009,297
ABC33910,broker,30,apr,2009,231
ABC33911,broker,30,apr,2009,104
ABC33912,broker,30,apr,2009,365
ABC33913,broker,30,apr,2009,512
ABC33914,broker,30,apr,2009,470
ABC33915,broker,30,apr,2009,281
ABC33916,broker,30,apr,2009,328
ABC33917,broker,30,apr,2009,119
ABC33918,broker,30,apr,2009,252
ABC33919,broker,30,apr,2009,335
ABC33920,broker,30,apr,2009,815
ABC33921,broker,30,apr,2009,354
ABC33922,broker,30,apr,2009,347
ABC33923,broker,30,apr,2009,271
ABC33924,broker,30,apr,2009,110
ABC33925,broker,30,apr,2009,222
ABC33926,broker,30,apr,2009,551
ABC33927,broker,30,apr,2009,249
ABC33928,broker,30,apr,2009,383
ABC33929,broker,30,apr,2009,177
ABC33930,broker,30,apr,2009,368
ABC33931,broker,30,apr,2009,1277
ABC33932,broker,30,apr,2009,354
ABC33933,broker,30,apr,2009,267
ABC33934,broker,30,apr,2009,841
ABC33935,broker,30,apr,2009,187
ABC33936,broker,30,apr,2009,47
ABC33937,broker,30,apr,2009,69
ABC33938,broker,30,apr,2009,381
ABC33939,broker,30,apr,2009,390
ABC33940,broker,30,apr,2009,221
ABC33941,broker,30,apr,2009,156
ABC33942,broker,30,apr,2009,116
ABC33943,broker,30,apr,2009,249
ABC33944,broker,30,apr,2009,465
ABC33945,broker,30,apr,2009,900
ABC33946,broker,30,apr,2009,127
ABC33947,broker,30,apr,2009,394
ABC33948,broker,30,apr,2009,279
ABC33949,broker,30,apr,2009,779
ABC33950,broker,30,apr,2009,246
ABC33951,broker,30,apr,2009,584
ABC33952,broker,30,apr,2009,878
ABC33953,broker,30,apr,2009,195
ABC33954,broker,30,apr,2009,554
ABC33955,broker,30,apr,2009,99
ABC33956,broker,30,apr,2009,222
ABC33957,broker,30,apr,2009,78
ABC33958,broker,30,apr,2009,58
ABC33959,broker,30,apr,2009,115
ABC33960,broker,30,apr,2009,200
ABC33961,broker,30,apr,2009,442
ABC33962,broker,30,apr,2009,297
ABC33963,broker,30,apr,2009,830
ABC33964,broker,30,apr,2009,237
ABC33965,broker,30,apr,2009,116
ABC33966,broker,30,apr,2009,687
ABC33967,broker,30,apr,2009,193
ABC33968,broker,30,apr,2009,439
ABC33969,broker,30,apr,2009,565
ABC33970,broker,30,apr,2009,126
ABC33971,broker,30,apr,2009,53
ABC33973,broker,30,apr,2009,524
ABC33974,broker,30,apr,2009,80
ABC33975,broker,30,apr,2009,225
ABC33977,broker,30,apr,2009,258
ABC33978,broker,30,apr,2009,104
ABC33979,broker,30,apr,2009,70
ABC33980,broker,30,apr,2009,124
ABC33981,broker,30,apr,2009,308
ABC33982,broker,30,apr,2009,257
ABC33983,broker,30,apr,2009,244
ABC33984,broker,30,apr,2009,344
ABC33985,broker,30,apr,2009,323
ABC33986,broker,30,apr,2009,400
ABC33987,broker,30,apr,2009,514
ABC33988,broker,30,apr,2009,103
ABC33989,broker,30,apr,2009,132
ABC33991,broker,30,apr,2009,284
ABC33992,broker,30,apr,2009,319
ABC33993,broker,30,apr,2009,800
ABC33994,broker,30,apr,2009,204
ABC33995,broker,30,apr,2009,482
ABC33996,broker,30,apr,2009,85
ABC33997,broker,30,apr,2009,99
ABC33998,broker,30,apr,2009,472
ABC33999,broker,30,apr,2009,196
ABC34000,broker,30,apr,2009,452
ABC34001,broker,30,apr,2009,586
ABC34002,broker,30,apr,2009,268
ABC34003,broker,30,apr,2009,166
ABC34004,broker,30,apr,2009,316
ABC34005,broker,30,apr,2009,270
ABC34006,broker,30,apr,2009,461
ABC34007,broker,30,apr,2009,113
ABC34008,broker,30,apr,2009,526
ABC34009,broker,30,apr,2009,130
ABC34010,broker,30,apr,2009,315
ABC34011,broker,30,apr,2009,97
ABC34012,broker,30,apr,2009,284
ABC34013,broker,30,apr,2009,119
ABC34014,broker,30,apr,2009,423
ABC34015,broker,30,apr,2009,311
ABC34016,broker,30,apr,2009,64
ABC34017,broker,30,apr,2009,209
ABC34018,broker,30,apr,2009,209
ABC34019,broker,30,apr,2009,457
ABC34020,broker,30,apr,2009,146
ABC34021,broker,30,apr,2009,268
ABC34022,broker,30,apr,2009,354
ABC34023,broker,30,apr,2009,94
ABC34024,broker,30,apr,2009,124
ABC34025,broker,30,apr,2009,309
ABC34026,broker,30,apr,2009,173
ABC34027,broker,30,apr,2009,261
ABC34028,broker,30,apr,2009,171
ABC34029,broker,30,apr,2009,439
ABC34030,broker,30,apr,2009,616
ABC34031,broker,30,apr,2009,198
ABC34032,broker,30,apr,2009,76
ABC34033,broker,30,apr,2009,278
ABC34034,broker,30,apr,2009,249
ABC34035,broker,30,apr,2009,280
ABC34036,broker,30,apr,2009,437
ABC34037,broker,30,apr,2009,68
ABC34038,broker,30,apr,2009,532
ABC34039,broker,30,apr,2009,1373
ABC34040,broker,30,apr,2009,78
ABC34041,broker,30,apr,2009,97
ABC34042,broker,30,apr,2009,226
ABC34043,broker,30,apr,2009,102
ABC34044,broker,30,apr,2009,48
ABC34045,broker,30,apr,2009,88
ABC34046,broker,30,apr,2009,574
ABC34048,broker,30,apr,2009,242
ABC34049,broker,30,apr,2009,228
ABC34050,broker,30,apr,2009,157
ABC34051,broker,30,apr,2009,430
ABC34052,broker,30,apr,2009,483
ABC34053,broker,30,apr,2009,120
ABC34054,broker,30,apr,2009,156
ABC34056,broker,30,apr,2009,306
ABC34057,broker,30,apr,2009,193
ABC34058,broker,30,apr,2009,96
ABC34059,broker,30,apr,2009,452
ABC34060,broker,30,apr,2009,666
ABC34061,broker,30,apr,2009,247
ABC34062,broker,30,apr,2009,325
ABC34063,broker,30,apr,2009,551
ABC34064,broker,30,apr,2009,458
ABC34065,broker,30,apr,2009,387
ABC34066,broker,30,apr,2009,69
ABC34067,broker,30,apr,2009,352
ABC34068,broker,30,apr,2009,359
ABC34069,broker,30,apr,2009,81
ABC34070,broker,30,apr,2009,260
ABC34071,broker,30,apr,2009,352
ABC34072,broker,30,apr,2009,780
ABC34074,broker,30,apr,2009,580
ABC34075,broker,30,apr,2009,214
ABC34076,broker,30,apr,2009,258
ABC34077,broker,30,apr,2009,114
ABC34078,broker,30,apr,2009,435
ABC34079,broker,30,apr,2009,211
ABC34080,broker,30,apr,2009,441
ABC34081,broker,30,apr,2009,376
ABC34082,broker,30,apr,2009,615
ABC34083,broker,30,apr,2009,555
ABC34084,broker,30,apr,2009,341
ABC34085,broker,30,apr,2009,149
ABC34086,broker,30,apr,2009,951
ABC34088,broker,30,apr,2009,384
ABC34089,broker,30,apr,2009,168
ABC34090,broker,30,apr,2009,664
ABC34091,broker,30,apr,2009,184
ABC34094,broker,30,apr,2009,488
ABC34095,broker,30,apr,2009,460
ABC34096,broker,30,apr,2009,970
ABC34097,broker,30,apr,2009,761
ABC34098,broker,30,apr,2009,266
ABC34099,broker,30,apr,2009,618
ABC34100,broker,30,apr,2009,166
ABC34101,broker,30,apr,2009,122
ABC34102,broker,30,apr,2009,774
ABC34103,broker,30,apr,2009,132
ABC34104,broker,30,apr,2009,112
ABC34105,broker,30,apr,2009,121
ABC34106,broker,30,apr,2009,175
ABC34107,broker,30,apr,2009,296
ABC34108,broker,30,apr,2009,300
ABC34109,broker,30,apr,2009,861
ABC34110,broker,30,apr,2009,240
ABC34111,broker,30,apr,2009,329
ABC34112,broker,30,apr,2009,400
ABC34113,broker,30,apr,2009,503
ABC34114,broker,30,apr,2009,327
ABC34115,broker,30,apr,2009,264
ABC34116,broker,30,apr,2009,176
ABC34117,broker,30,apr,2009,82
ABC34118,broker,30,apr,2009,127
ABC34120,broker,30,apr,2009,192
ABC34123,broker,30,apr,2009,510
ABC34124,broker,30,apr,2009,241
ABC34125,broker,30,apr,2009,513
ABC34126,broker,30,apr,2009,327
ABC34127,broker,30,apr,2009,189
ABC34128,broker,30,apr,2009,380
ABC34129,broker,30,apr,2009,416
ABC34130,broker,30,apr,2009,301
ABC34131,broker,30,apr,2009,247
ABC34132,broker,30,apr,2009,140
ABC34133,broker,30,apr,2009,109
ABC34134,broker,30,apr,2009,126
ABC34135,broker,30,apr,2009,195
ABC34137,broker,30,apr,2009,144
ABC34138,broker,30,apr,2009,257
ABC34139,broker,30,apr,2009,92
ABC34140,broker,30,apr,2009,475
ABC34141,broker,30,apr,2009,236
ABC34142,broker,30,apr,2009,193
ABC34143,broker,30,apr,2009,645
ABC34144,broker,30,apr,2009,342
ABC34145,broker,30,apr,2009,73
ABC34146,broker,30,apr,2009,301
ABC34147,broker,30,apr,2009,1143
ABC34148,broker,30,apr,2009,169
ABC34149,broker,30,apr,2009,750
ABC34150,broker,30,apr,2009,210
ABC34151,broker,30,apr,2009,427
ABC34152,broker,30,apr,2009,370
ABC34153,broker,30,apr,2009,949
ABC34154,broker,30,apr,2009,753
ABC34155,broker,30,apr,2009,108
ABC34156,broker,30,apr,2009,139
ABC34158,broker,30,apr,2009,652
ABC34159,broker,30,apr,2009,266
ABC34160,broker,30,apr,2009,1034
ABC34162,broker,30,apr,2009,227
ABC34163,broker,30,apr,2009,295
ABC34164,broker,30,apr,2009,230
ABC34165,broker,30,apr,2009,502
ABC34166,broker,30,apr,2009,509
ABC34167,broker,30,apr,2009,132
ABC34168,broker,30,apr,2009,317
ABC34170,broker,30,apr,2009,567
ABC34171,broker,30,apr,2009,501
ABC34172,broker,30,apr,2009,374
ABC34174,broker,30,apr,2009,347
ABC34175,broker,30,apr,2009,157
ABC34176,broker,30,apr,2009,259
ABC34177,broker,30,apr,2009,633
ABC34178,broker,4,may,2009,109
ABC34179,broker,4,may,2009,119
ABC34181,broker,4,may,2009,47
ABC34182,broker,4,may,2009,104
ABC34183,broker,4,may,2009,675
ABC34184,broker,4,may,2009,60
ABC34185,broker,4,may,2009,384
ABC34187,broker,4,may,2009,303
ABC34188,broker,4,may,2009,312
ABC34189,broker,4,may,2009,160
ABC34190,broker,4,may,2009,130
ABC34191,broker,4,may,2009,74
ABC34193,broker,4,may,2009,65
ABC34194,broker,4,may,2009,392
ABC34195,broker,4,may,2009,63
ABC34196,broker,4,may,2009,240
ABC34197,broker,4,may,2009,193
ABC34198,broker,4,may,2009,267
ABC34199,broker,4,may,2009,200
ABC34200,broker,4,may,2009,218
ABC34201,broker,4,may,2009,244
ABC34202,broker,4,may,2009,359
ABC34203,broker,4,may,2009,301
ABC34204,broker,4,may,2009,40
ABC34205,broker,4,may,2009,45
ABC34206,broker,4,may,2009,447
ABC34207,broker,4,may,2009,170
ABC34208,broker,4,may,2009,24
ABC34209,broker,4,may,2009,597
ABC34210,broker,4,may,2009,963
ABC34211,broker,4,may,2009,301
ABC34212,broker,4,may,2009,417
ABC34213,broker,4,may,2009,136
ABC34216,broker,4,may,2009,643
ABC34217,broker,4,may,2009,275
ABC34219,broker,4,may,2009,251
ABC34220,broker,4,may,2009,90
ABC34221,broker,4,may,2009,592
ABC34222,broker,4,may,2009,101
ABC34223,broker,4,may,2009,346
ABC34224,broker,4,may,2009,364
ABC34225,broker,4,may,2009,195
ABC34226,broker,4,may,2009,322
ABC34227,broker,4,may,2009,32
ABC34228,broker,4,may,2009,95
ABC34229,broker,4,may,2009,233
ABC34230,broker,4,may,2009,64
ABC34231,broker,4,may,2009,223
ABC34232,broker,4,may,2009,77
ABC34233,broker,4,may,2009,98
ABC34235,broker,4,may,2009,545
ABC34236,broker,4,may,2009,532
ABC34237,broker,4,may,2009,535
ABC34238,broker,4,may,2009,106
ABC34239,broker,4,may,2009,117
ABC34240,broker,4,may,2009,174
ABC34241,broker,4,may,2009,212
ABC34242,broker,4,may,2009,367
ABC34243,broker,4,may,2009,52
ABC34244,broker,4,may,2009,297
ABC34246,broker,4,may,2009,490
ABC34247,broker,4,may,2009,214
ABC34248,broker,4,may,2009,378
ABC34249,broker,4,may,2009,7
ABC34252,broker,4,may,2009,347
ABC34253,broker,4,may,2009,291
ABC34254,broker,4,may,2009,190
ABC34255,broker,4,may,2009,164
ABC34256,broker,4,may,2009,92
ABC34257,broker,4,may,2009,26
ABC34258,broker,4,may,2009,90
ABC34260,broker,4,may,2009,74
ABC34261,broker,4,may,2009,383
ABC34262,broker,4,may,2009,172
ABC34263,broker,4,may,2009,54
ABC34265,broker,4,may,2009,54
ABC34266,broker,4,may,2009,334
ABC34267,broker,4,may,2009,180
ABC34268,broker,4,may,2009,150
ABC34269,broker,4,may,2009,76
ABC34270,broker,4,may,2009,63
ABC34271,broker,4,may,2009,227
ABC34273,broker,4,may,2009,238
ABC34274,broker,4,may,2009,619
ABC34275,broker,4,may,2009,190
ABC34276,broker,4,may,2009,257
ABC34277,broker,4,may,2009,370
ABC34278,broker,4,may,2009,306
ABC34279,broker,4,may,2009,130
ABC34280,broker,4,may,2009,1046
ABC34281,broker,4,may,2009,106
ABC34282,broker,4,may,2009,77
ABC34283,broker,4,may,2009,90
ABC34284,broker,4,may,2009,225
ABC34285,broker,4,may,2009,181
ABC34286,broker,4,may,2009,121
ABC34287,broker,4,may,2009,256
ABC34289,broker,4,may,2009,72
ABC34290,broker,4,may,2009,211
ABC34291,broker,4,may,2009,237
ABC34292,broker,4,may,2009,458
ABC34293,broker,4,may,2009,110
ABC34294,broker,4,may,2009,324
ABC34295,broker,4,may,2009,124
ABC34296,broker,4,may,2009,115
ABC34297,broker,4,may,2009,922
ABC34298,broker,4,may,2009,107
ABC34299,broker,4,may,2009,77
ABC34300,broker,4,may,2009,220
ABC34301,broker,4,may,2009,108
ABC34302,broker,4,may,2009,75
ABC34303,broker,4,may,2009,601
ABC34304,broker,4,may,2009,198
ABC34305,broker,4,may,2009,191
ABC34306,broker,4,may,2009,312
ABC34308,broker,4,may,2009,781
ABC34309,broker,4,may,2009,347
ABC34310,broker,4,may,2009,78
ABC34311,broker,4,may,2009,264
ABC34312,broker,4,may,2009,562
ABC34313,broker,4,may,2009,79
ABC34314,broker,4,may,2009,949
ABC34315,broker,4,may,2009,99
ABC34317,broker,4,may,2009,364
ABC34318,broker,4,may,2009,815
ABC34319,broker,4,may,2009,55
ABC34320,broker,4,may,2009,65
ABC34321,broker,4,may,2009,313
ABC34323,broker,4,may,2009,742
ABC34324,broker,4,may,2009,20
ABC34325,broker,4,may,2009,528
ABC34326,broker,4,may,2009,352
ABC34327,broker,4,may,2009,289
ABC34328,broker,4,may,2009,134
ABC34329,broker,4,may,2009,126
ABC34330,broker,4,may,2009,326
ABC34332,broker,4,may,2009,1121
ABC34333,broker,4,may,2009,268
ABC34334,broker,4,may,2009,230
ABC34335,broker,4,may,2009,417
ABC34336,broker,4,may,2009,716
ABC34337,broker,4,may,2009,365
ABC34339,broker,4,may,2009,104
ABC34340,broker,4,may,2009,617
ABC34342,broker,4,may,2009,333
ABC34343,broker,4,may,2009,13
ABC34344,broker,4,may,2009,174
ABC34345,broker,4,may,2009,288
ABC34346,broker,4,may,2009,171
ABC34348,broker,4,may,2009,8
ABC34350,broker,4,may,2009,12
ABC34351,broker,4,may,2009,1091
ABC34353,broker,4,may,2009,1063
ABC34356,broker,4,may,2009,8
ABC34358,broker,4,may,2009,99
ABC34360,broker,4,may,2009,267
ABC34361,broker,4,may,2009,520
ABC34363,broker,4,may,2009,254
ABC34364,broker,4,may,2009,76
ABC34365,broker,4,may,2009,15
ABC34366,broker,4,may,2009,108
ABC34367,broker,4,may,2009,429
ABC34368,broker,4,may,2009,399
ABC34369,broker,4,may,2009,16
ABC34370,broker,4,may,2009,10
ABC34372,broker,4,may,2009,399
ABC34374,broker,4,may,2009,11
ABC34375,broker,4,may,2009,775
ABC34376,broker,4,may,2009,114
ABC34377,broker,4,may,2009,78
ABC34378,broker,4,may,2009,83
ABC34380,broker,4,may,2009,143
ABC34381,broker,4,may,2009,14
ABC34382,broker,4,may,2009,841
ABC34383,broker,4,may,2009,230
ABC34384,broker,4,may,2009,23
ABC34385,broker,4,may,2009,15
ABC34389,broker,4,may,2009,9
ABC34391,broker,4,may,2009,124
ABC34392,broker,4,may,2009,673
ABC34393,broker,4,may,2009,362
ABC34394,broker,4,may,2009,520
ABC34396,broker,4,may,2009,8
ABC34398,broker,4,may,2009,226
ABC34399,broker,5,may,2009,214
ABC34400,broker,5,may,2009,205
ABC34401,broker,5,may,2009,574
ABC34402,broker,5,may,2009,159
ABC34403,broker,5,may,2009,171
ABC34404,broker,5,may,2009,85
ABC34405,broker,5,may,2009,136
ABC34406,broker,5,may,2009,813
ABC34407,broker,5,may,2009,762
ABC34408,broker,5,may,2009,122
ABC34409,broker,5,may,2009,29
ABC34410,broker,5,may,2009,29
ABC34411,broker,5,may,2009,142
ABC34412,broker,5,may,2009,94
ABC34413,broker,5,may,2009,35
ABC34414,broker,5,may,2009,17
ABC34416,broker,5,may,2009,148
ABC34417,broker,5,may,2009,43
ABC34418,broker,5,may,2009,99
ABC34419,broker,5,may,2009,39
ABC34420,broker,5,may,2009,245
ABC34421,broker,5,may,2009,89
ABC34422,broker,5,may,2009,106
ABC34423,broker,5,may,2009,272
ABC34425,broker,5,may,2009,245
ABC34426,broker,5,may,2009,84
ABC34427,broker,5,may,2009,18
ABC34428,broker,5,may,2009,24
ABC34429,broker,5,may,2009,145
ABC34430,broker,5,may,2009,337
ABC34431,broker,5,may,2009,184
ABC34432,broker,5,may,2009,632
ABC34433,broker,5,may,2009,105
ABC34434,broker,5,may,2009,326
ABC34436,broker,5,may,2009,332
ABC34437,broker,5,may,2009,334
ABC34438,broker,5,may,2009,214
ABC34439,broker,5,may,2009,319
ABC34440,broker,5,may,2009,276
ABC34441,broker,5,may,2009,51
ABC34442,broker,5,may,2009,461
ABC34443,broker,5,may,2009,133
ABC34444,broker,5,may,2009,301
ABC34445,broker,5,may,2009,415
ABC34446,broker,5,may,2009,167
ABC34447,broker,5,may,2009,17
ABC34448,broker,5,may,2009,151
ABC34449,broker,5,may,2009,168
ABC34450,broker,5,may,2009,495
ABC34451,broker,5,may,2009,123
ABC34452,broker,5,may,2009,243
ABC34453,broker,5,may,2009,57
ABC34454,broker,5,may,2009,234
ABC34455,broker,5,may,2009,17
ABC34456,broker,5,may,2009,234
ABC34457,broker,5,may,2009,154
ABC34459,broker,5,may,2009,266
ABC34460,broker,5,may,2009,163
ABC34461,broker,5,may,2009,382
ABC34462,broker,5,may,2009,358
ABC34463,broker,5,may,2009,180
ABC34464,broker,5,may,2009,494
ABC34465,broker,5,may,2009,145
ABC34466,broker,5,may,2009,118
ABC34467,broker,5,may,2009,1240
ABC34468,broker,5,may,2009,895
ABC34469,broker,5,may,2009,175
ABC34470,broker,5,may,2009,301
ABC34471,broker,5,may,2009,55
ABC34472,broker,5,may,2009,242
ABC34473,broker,5,may,2009,286
ABC34474,broker,5,may,2009,163
ABC34475,broker,5,may,2009,117
ABC34476,broker,5,may,2009,863
ABC34478,broker,5,may,2009,139
ABC34479,broker,5,may,2009,156
ABC34480,broker,5,may,2009,28
ABC34481,broker,5,may,2009,62
ABC34482,broker,5,may,2009,80
ABC34483,broker,5,may,2009,17
ABC34484,broker,5,may,2009,525
ABC34485,broker,5,may,2009,358
ABC34486,broker,5,may,2009,48
ABC34487,broker,5,may,2009,159
ABC34488,broker,5,may,2009,187
ABC34489,broker,5,may,2009,233
ABC34490,broker,5,may,2009,131
ABC34491,broker,5,may,2009,95
ABC34492,broker,5,may,2009,188
ABC34493,broker,5,may,2009,381
ABC34494,broker,5,may,2009,604
ABC34495,broker,5,may,2009,1090
ABC34496,broker,5,may,2009,225
ABC34497,broker,5,may,2009,168
ABC34498,broker,5,may,2009,46
ABC34499,broker,5,may,2009,247
ABC34500,broker,5,may,2009,323
ABC34501,broker,5,may,2009,138
ABC34502,broker,5,may,2009,269
ABC34503,broker,5,may,2009,400
ABC34504,broker,5,may,2009,500
ABC34505,broker,5,may,2009,180
ABC34506,broker,5,may,2009,171
ABC34507,broker,5,may,2009,252
ABC34508,broker,5,may,2009,298
ABC34509,broker,5,may,2009,718
ABC34510,broker,5,may,2009,620
ABC34511,broker,5,may,2009,147
ABC34512,broker,5,may,2009,239
ABC34513,broker,5,may,2009,98
ABC34514,broker,5,may,2009,1130
ABC34515,broker,5,may,2009,188
ABC34516,broker,5,may,2009,136
ABC34517,broker,5,may,2009,237
ABC34518,broker,5,may,2009,838
ABC34519,broker,5,may,2009,272
ABC34520,broker,5,may,2009,173
ABC34521,broker,5,may,2009,659
ABC34522,broker,5,may,2009,201
ABC34523,broker,5,may,2009,143
ABC34524,broker,5,may,2009,39
ABC34525,broker,5,may,2009,108
ABC34526,broker,5,may,2009,456
ABC34527,broker,5,may,2009,196
ABC34528,broker,5,may,2009,150
ABC34529,broker,5,may,2009,236
ABC34531,broker,5,may,2009,92
ABC34532,broker,5,may,2009,84
ABC34534,broker,5,may,2009,18
ABC34535,broker,5,may,2009,241
ABC34536,broker,5,may,2009,151
ABC34537,broker,5,may,2009,154
ABC34538,broker,5,may,2009,399
ABC34539,broker,5,may,2009,273
ABC34540,broker,5,may,2009,295
ABC34541,broker,5,may,2009,123
ABC34542,broker,5,may,2009,345
ABC34543,broker,5,may,2009,323
ABC34544,broker,5,may,2009,335
ABC34545,broker,5,may,2009,26
ABC34546,broker,5,may,2009,294
ABC34547,broker,5,may,2009,138
ABC34548,broker,5,may,2009,87
ABC34549,broker,5,may,2009,123
ABC34550,broker,5,may,2009,248
ABC34551,broker,5,may,2009,127
ABC34552,broker,5,may,2009,106
ABC34553,broker,5,may,2009,362
ABC34554,broker,5,may,2009,159
ABC34555,broker,5,may,2009,67
ABC34556,broker,5,may,2009,54
ABC34557,broker,5,may,2009,197
ABC34558,broker,5,may,2009,623
ABC34559,broker,5,may,2009,335
ABC34560,broker,5,may,2009,308
ABC34561,broker,5,may,2009,206
ABC34562,broker,5,may,2009,272
ABC34563,broker,5,may,2009,811
ABC34564,broker,5,may,2009,145
ABC34565,broker,5,may,2009,442
ABC34566,broker,5,may,2009,568
ABC34567,broker,5,may,2009,259
ABC34568,broker,5,may,2009,42
ABC34569,broker,5,may,2009,49
ABC34570,broker,5,may,2009,313
ABC34571,broker,5,may,2009,29
ABC34572,broker,5,may,2009,78
ABC34573,broker,5,may,2009,231
ABC34574,broker,5,may,2009,19
ABC34575,broker,5,may,2009,235
ABC34576,broker,5,may,2009,955
ABC34577,broker,5,may,2009,470
ABC34578,broker,5,may,2009,11
ABC34579,broker,5,may,2009,383
ABC34580,broker,5,may,2009,58
ABC34581,broker,5,may,2009,155
ABC34582,broker,5,may,2009,166
ABC34583,broker,5,may,2009,542
ABC34584,broker,5,may,2009,277
ABC34585,broker,5,may,2009,237
ABC34586,broker,5,may,2009,184
ABC34587,broker,5,may,2009,325
ABC34588,broker,5,may,2009,360
ABC34589,broker,5,may,2009,245
ABC34590,broker,5,may,2009,168
ABC34591,broker,5,may,2009,131
ABC34592,broker,5,may,2009,37
ABC34593,broker,5,may,2009,257
ABC34594,broker,5,may,2009,247
ABC34595,broker,5,may,2009,348
ABC34596,broker,5,may,2009,335
ABC34597,broker,5,may,2009,127
ABC34598,broker,5,may,2009,217
ABC34599,broker,5,may,2009,71
ABC34600,broker,5,may,2009,58
ABC34601,broker,5,may,2009,104
ABC34602,broker,5,may,2009,352
ABC34603,broker,5,may,2009,398
ABC34604,broker,5,may,2009,399
ABC34605,broker,5,may,2009,54
ABC34606,broker,5,may,2009,253
ABC34607,broker,5,may,2009,310
ABC34609,broker,5,may,2009,249
ABC34610,broker,5,may,2009,303
ABC34611,broker,5,may,2009,160
ABC34612,broker,5,may,2009,227
ABC34613,broker,5,may,2009,316
ABC34614,broker,5,may,2009,65
ABC34615,broker,5,may,2009,41
ABC34616,broker,5,may,2009,60
ABC34617,broker,5,may,2009,246
ABC34618,broker,5,may,2009,157
ABC34619,broker,5,may,2009,200
ABC34620,broker,5,may,2009,162
ABC34621,broker,5,may,2009,259
ABC34622,broker,5,may,2009,290
ABC34623,broker,5,may,2009,387
ABC34624,broker,5,may,2009,253
ABC34625,broker,5,may,2009,74
ABC34626,broker,5,may,2009,301
ABC34627,broker,5,may,2009,106
ABC34628,broker,5,may,2009,283
ABC34629,broker,5,may,2009,159
ABC34630,broker,5,may,2009,64
ABC34631,broker,5,may,2009,343
ABC34632,broker,5,may,2009,223
ABC34633,broker,5,may,2009,496
ABC34634,broker,5,may,2009,113
ABC34635,broker,5,may,2009,397
ABC34636,broker,5,may,2009,876
ABC34637,broker,5,may,2009,101
ABC34638,broker,5,may,2009,334
ABC34639,broker,5,may,2009,788
ABC34640,broker,5,may,2009,183
ABC34641,broker,5,may,2009,355
ABC34642,broker,5,may,2009,894
ABC34643,broker,5,may,2009,1101
ABC34644,broker,5,may,2009,128
ABC34646,broker,5,may,2009,325
ABC34647,broker,5,may,2009,150
ABC34648,broker,5,may,2009,442
ABC34649,broker,5,may,2009,444
ABC34650,broker,5,may,2009,85
ABC34651,broker,5,may,2009,83
ABC34652,broker,5,may,2009,369
ABC34653,broker,5,may,2009,281
ABC34654,broker,5,may,2009,304
ABC34655,broker,5,may,2009,159
ABC34656,broker,5,may,2009,725
ABC34657,broker,5,may,2009,263
ABC34658,broker,5,may,2009,335
ABC34659,broker,5,may,2009,334
ABC34660,broker,5,may,2009,414
ABC34661,broker,5,may,2009,342
ABC34662,broker,5,may,2009,200
ABC34663,broker,5,may,2009,297
ABC34664,broker,5,may,2009,338
ABC34665,broker,5,may,2009,279
ABC34666,broker,5,may,2009,318
ABC34667,broker,5,may,2009,147
ABC34668,broker,5,may,2009,306
ABC34669,broker,5,may,2009,81
ABC34670,broker,5,may,2009,176
ABC34671,broker,5,may,2009,670
ABC34672,broker,5,may,2009,1100
ABC34673,broker,5,may,2009,192
ABC34674,broker,5,may,2009,77
ABC34675,broker,5,may,2009,124
ABC34677,broker,5,may,2009,122
ABC34678,broker,5,may,2009,180
ABC34679,broker,5,may,2009,178
ABC34680,broker,5,may,2009,157
ABC34681,broker,5,may,2009,211
ABC34682,broker,5,may,2009,862
ABC34683,broker,5,may,2009,319
ABC34684,broker,5,may,2009,272
ABC34685,broker,5,may,2009,169
ABC34686,broker,5,may,2009,67
ABC34687,broker,5,may,2009,75
ABC34688,broker,5,may,2009,674
ABC34689,broker,5,may,2009,704
ABC34690,broker,5,may,2009,321
ABC34691,broker,5,may,2009,209
ABC34692,broker,5,may,2009,211
ABC34693,broker,5,may,2009,185
ABC34694,broker,5,may,2009,205
ABC34695,broker,5,may,2009,469
ABC34696,broker,5,may,2009,253
ABC34698,broker,5,may,2009,523
ABC34700,broker,5,may,2009,371
ABC34701,broker,5,may,2009,52
ABC34702,broker,5,may,2009,165
ABC34703,broker,5,may,2009,475
ABC34704,broker,5,may,2009,233
ABC34705,broker,5,may,2009,102
ABC34706,broker,5,may,2009,176
ABC34707,broker,5,may,2009,238
ABC34708,broker,5,may,2009,278
ABC34709,broker,5,may,2009,111
ABC34710,broker,5,may,2009,305
ABC34711,broker,5,may,2009,275
ABC34712,broker,5,may,2009,320
ABC34715,broker,5,may,2009,165
ABC34716,broker,5,may,2009,126
ABC34718,broker,5,may,2009,189
ABC34719,broker,5,may,2009,418
ABC34721,broker,5,may,2009,74
ABC34722,broker,5,may,2009,195
ABC34723,broker,5,may,2009,221
ABC34724,broker,5,may,2009,84
ABC34725,broker,5,may,2009,151
ABC34726,broker,5,may,2009,147
ABC34727,broker,5,may,2009,305
ABC34728,broker,6,may,2009,160
ABC34729,broker,6,may,2009,104
ABC34730,broker,6,may,2009,55
ABC34731,broker,6,may,2009,7
ABC34732,broker,6,may,2009,142
ABC34733,broker,6,may,2009,14
ABC34734,broker,6,may,2009,199
ABC34735,broker,6,may,2009,105
ABC34736,broker,6,may,2009,88
ABC34737,broker,6,may,2009,87
ABC34738,broker,6,may,2009,149
ABC34739,broker,6,may,2009,206
